                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                0.74606,                 1.0601,                 1.1624,                0.65021,                0.57367,                0.55396,                0.45477,                0.69002,                 1.3226,                 1.1123,             0.00094602,             0.00094602,             0.00094602
                     78,                0.75851,                 1.0583,                 1.1452,                0.65486,                0.53424,                0.52428,                0.42766,                0.72172,                 1.4809,                 1.1482,             0.00094382,             0.00094382,             0.00094382
                     79,                0.74213,                 1.0201,                 1.1623,                0.71014,                0.48563,                0.56214,                0.44614,                0.72073,                 1.6484,                 1.1629,             0.00094162,             0.00094162,             0.00094162
                     80,                 0.7721,                 1.0153,                 1.1576,                0.73166,                0.56892,                0.60556,                 0.4864,                0.69931,                 1.6211,                 1.1068,             0.00093942,             0.00093942,             0.00093942
                     81,                0.73093,                 1.0038,                 1.1347,                0.59018,                0.68017,                0.62739,                0.51821,                0.70011,                 1.7132,                 1.1163,             0.00093722,             0.00093722,             0.00093722
                     82,                0.77427,                 1.0511,                 1.1652,                0.53821,                0.73122,                0.64159,                0.49286,                0.73326,                 1.2551,                 1.1535,             0.00093502,             0.00093502,             0.00093502
                     83,                0.76649,                 1.0556,                 1.1808,                0.67363,                0.58989,                0.60953,                0.47706,                0.72627,                 1.5798,                  1.134,             0.00093282,             0.00093282,             0.00093282
                     84,                 0.7371,                 1.0005,                 1.1547,                0.70245,                 0.5869,                0.57665,                0.44905,                0.72891,                 1.3554,                  1.139,             0.00093062,             0.00093062,             0.00093062
                     85,                0.71998,                 1.0019,                 1.1396,                0.53122,                0.69203,                0.62414,                0.49914,                0.69976,                 1.6601,                 1.1385,             0.00092842,             0.00092842,             0.00092842
                     86,                0.75195,                0.99843,                 1.1632,                0.54901,                0.70079,                0.64168,                0.49928,                0.73431,                 1.3414,                  1.125,             0.00092622,             0.00092622,             0.00092622
                     87,                0.71016,                0.99623,                 1.1352,                0.71137,                0.50829,                 0.5796,                0.46711,                0.76012,                 1.5475,                  1.168,             0.00092402,             0.00092402,             0.00092402
                     88,                0.73675,                0.94974,                 1.1464,                0.70936,                0.56091,                0.59507,                0.48837,                0.70833,                 1.3397,                 1.1095,             0.00092182,             0.00092182,             0.00092182
                     89,                0.73392,                0.96186,                  1.132,                0.61199,                0.68424,                0.63298,                0.49284,                 0.7934,                 1.0584,                  1.176,             0.00091962,             0.00091962,             0.00091962
                     90,                0.71808,                0.94454,                 1.1361,                0.50641,                0.56739,                0.58176,                0.47109,                0.69832,                 1.2598,                 1.1113,             0.00091742,             0.00091742,             0.00091742
                     91,                0.74276,                  1.002,                  1.158,                0.71714,                0.55037,                0.61479,                0.49444,                 0.6908,                 1.0617,                 1.1014,             0.00091522,             0.00091522,             0.00091522
                     92,                0.71804,                0.95642,                 1.1227,                0.49711,                0.57057,                0.54145,                0.43709,                0.75172,                 1.2109,                 1.1387,             0.00091302,             0.00091302,             0.00091302
                     93,                0.68754,                 0.9597,                 1.1162,                0.80601,                0.54822,                0.61055,                0.48796,                0.68721,                 1.3362,                 1.1191,             0.00091082,             0.00091082,             0.00091082
                     94,                0.71653,                0.92033,                 1.1292,                 0.7837,                0.52516,                0.61979,                0.49372,                0.71336,                 1.5008,                 1.1194,             0.00090862,             0.00090862,             0.00090862
                     95,                0.69484,                0.94774,                 1.1176,                0.72195,                0.56287,                0.61494,                0.48998,                0.70858,                  1.442,                 1.1202,             0.00090642,             0.00090642,             0.00090642
                     96,                0.70704,                0.90438,                 1.1211,                 0.7222,                0.53937,                0.58702,                0.47877,                0.68517,                 1.1883,                 1.0703,             0.00090422,             0.00090422,             0.00090422
                     97,                0.70728,                0.94058,                 1.1241,                0.73508,                0.55437,                0.59626,                0.48807,                0.74439,                  1.324,                 1.1567,             0.00090202,             0.00090202,             0.00090202
                     98,                0.67323,                0.87606,                  1.108,                0.76118,                0.54487,                0.63094,                0.51236,                0.67709,                 1.1719,                 1.0966,             0.00089982,             0.00089982,             0.00089982
                     99,                0.68023,                0.88455,                 1.1131,                0.69016,                 0.5941,                0.60763,                0.49304,                0.72118,                 1.4591,                 1.1277,             0.00089762,             0.00089762,             0.00089762
                    100,                 0.7087,                0.86152,                 1.1304,                0.47741,                 0.6991,                0.64962,                0.52009,                0.69414,                  1.359,                 1.1128,             0.00089542,             0.00089542,             0.00089542
                    101,                0.67283,                0.90292,                 1.1058,                0.77189,                0.48451,                0.59491,                0.49579,                0.65935,                 1.6315,                 1.0648,             0.00089322,             0.00089322,             0.00089322
                    102,                0.67683,                 0.8824,                  1.108,                0.83746,                0.53689,                0.64353,                0.50977,                0.68854,                 1.0321,                 1.0904,             0.00089102,             0.00089102,             0.00089102
                    103,                 0.6519,                0.82658,                 1.0818,                0.44177,                0.75643,                0.62459,                0.51216,                0.69528,                 1.3531,                 1.1058,             0.00088882,             0.00088882,             0.00088882
                    104,                0.66179,                0.83094,                  1.088,                  0.438,                 0.6354,                0.58564,                0.45412,                0.71251,                 1.8599,                 1.1329,             0.00088662,             0.00088662,             0.00088662
                    105,                0.67034,                0.85459,                 1.0995,                0.54483,                0.68303,                0.66688,                0.53283,                0.67918,                  1.297,                 1.0769,             0.00088442,             0.00088442,             0.00088442
                    106,                0.68878,                0.89543,                 1.1087,                0.56792,                0.69523,                0.67017,                0.54626,                0.66246,                 2.3327,                 1.0672,             0.00088222,             0.00088222,             0.00088222
                    107,                0.66946,                0.88132,                 1.1063,                0.57136,                0.49538,                0.59597,                0.48725,                0.67598,                 1.5342,                 1.0642,             0.00088002,             0.00088002,             0.00088002
